region,num_household_member,labor_income,business_income,property_income,other_income,income_tax_deduction,living_asset,basic_property_amt,debt,general_property,general_property_deduction,fin_property,fin_property_deduction,car,rec_amt_income,target_mul,target_yn
3,2,5786162,0,0,853000,771030,51700000,77000000,4060000,83288109,0,6004000,0,1415799,3601202,0,0
3,1,952640,0,0,380000,380000,475000,77000000,0,1500000,1500000,0,0,0,0,1,1
3,3,6771810,508333,0,400000,1237460,0,77000000,0,778774998,0,19814000,1300000,0,1634350,0,0
3,1,18403100,0,833,472800,0,503748500,77000000,0,235746621,0,31344000,0,0,473633,1,1
3,1,0,0,0,380000,380000,2375000,77000000,0,0,0,8283000,7569000,0,0,1,1
3,1,200000,0,0,300000,500000,0,77000000,0,0,0,58048000,8421000,0,0,1,1
3,1,0,1333333,0,327180,470000,0,77000000,30000000,11180000,4803540,2860000,0,0,957180,0,0
3,1,0,0,0,0,0,4275000,77000000,0,0,0,900000,0,0,0,1,1
3,1,1350000,0,0,0,0,0,77000000,0,15737876,0,1735000,0,0,0,1,1
3,1,8666665,0,52750,307500,0,0,77000000,676000,0,0,3736000,0,0,360250,1,1
3,1,2285600,0,0,40000,40000,3325000,77000000,0,304982418,0,473000,0,0,0,1,1
3,4,7168594,0,0,600000,600000,19000000,77000000,5164000,269975679,0,11199000,320000,0,0,4,1
3,1,0,16667,0,0,5000,1900000,77000000,23657000,20000000,0,5121000,0,0,11667,1,1
3,1,4650000,0,0,307500,0,74700000,77000000,0,315418260,0,3158000,0,0,307500,1,1
1,1,1760000,0,0,403180,403180,2974450,99000000,0,0,0,17577000,0,0,0,1,1
3,1,5821952,0,44500,323180,0,0,77000000,9800000,287576250,0,52898000,5000000,0,367680,1,1
3,1,0,0,0,432860,0,5538500,77000000,0,0,0,18915000,0,0,432860,1,1
3,1,0,0,0,611080,0,0,77000000,9314000,0,0,50622000,0,0,611080,1,1
3,2,4205752,0,0,511013,187833,1900000,77000000,0,108368656,0,2738000,0,0,323180,2,1
1,1,11230558,116667,0,323180,0,1900000,99000000,0,203828724,0,668000,0,0,323180,1,1
3,1,3500000,216667,0,555340,60000,14250000,77000000,0,261526,0,38603000,3900000,0,495340,1,1
1,2,0,0,0,323180,0,0,99000000,0,0,0,23416250,0,7321410,7644590,0,0
1,1,10707180,0,1075000,549950,0,0,99000000,0,1468617392,0,14712000,0,0,549950,1,1
3,1,3429035,0,0,0,1076666,2436750,77000000,0,0,0,3199000,500000,0,2352369,0,0
3,1,2250671,0,0,0,0,0,77000000,4124000,0,0,5780000,0,0,0,1,1
3,1,0,0,0,0,0,9500000,77000000,0,0,0,2254000,0,0,0,1,1
3,1,0,0,0,535390,0,1900000,77000000,0,0,0,83333,0,0,535390,1,1
2,2,880000,0,0,92268,264000,5225000,80000000,50624000,0,0,10709000,3600000,0,708268,2,1
3,2,0,0,0,220000,220000,3657500,77000000,910000,0,0,6393000,0,0,0,2,1
1,1,0,0,0,0,0,5272500,99000000,6145000,0,0,24106000,0,27735910,27735910,0,0
3,4,600000,0,0,60000,240000,19000000,77000000,0,800000,0,50051180,0,0,420000,4,1
3,1,50000,0,0,60552,15000,2375000,77000000,4170000,0,0,16849980,0,0,95552,1,1
3,1,118333,0,0,40000,158333,3990000,77000000,12123000,4904900,0,731000,0,0,0,1,1
3,2,3500000,0,0,492000,0,16795050,77000000,11000000,60063943,0,23746000,15000000,0,492000,2,1
3,1,3033340,0,0,585790,0,14373500,77000000,0,196086940,32724610,21502000,0,0,5147072,0,0
3,2,13536630,341667,0,347500,175000,363521345,77000000,0,6858874,0,16942000,10000000,0,622500,2,1
3,1,6263751,0,0,307500,0,0,77000000,0,300810367,0,0,0,0,307500,1,1
3,1,2719707,0,0,0,0,35387500,77000000,0,10060000,0,1567210,0,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1629000,1350000,0,0,1,1
3,1,0,0,0,0,0,1558000,77000000,0,4445958,0,122000,0,0,0,1,1
3,1,9668833,0,0,494180,0,42750000,77000000,0,346053190,0,2035000,0,0,494180,1,1
3,1,12706666,0,0,307500,0,2974450,77000000,0,11221463,0,1655000,0,0,307500,1,1
3,2,2481667,0,0,402200,1404500,0,77000000,0,0,0,7261000,131000,0,1479367,0,0
3,1,0,0,0,0,0,3325000,77000000,0,0,0,516000,0,0,0,1,1
3,1,5140933,0,0,0,0,2850000,77000000,0,51858453,0,39426570,36623000,0,0,1,1
3,3,3253333,0,0,0,0,296999999,77000000,96900000,64416699,0,42453000,6500000,0,3454808,0,0
3,1,10352955,1300000,0,307500,0,1900000,77000000,0,2778016116,0,283000,0,0,307500,1,1
3,1,0,0,0,19680,0,0,77000000,0,0,0,14728000,500000,0,19680,1,1
3,1,0,0,0,380000,380000,0,77000000,0,0,0,14661000,0,0,0,1,1
3,1,56500,0,0,920340,380000,7948650,77000000,0,281495092,0,0,0,0,540340,1,1
3,1,6512213,6925000,0,370000,370000,210000000,77000000,0,280149239,0,7867000,440000,0,0,1,1
3,1,0,0,0,0,0,0,77000000,894000,337000000,0,3339000,0,0,0,1,1
3,1,1665491,0,0,0,0,475000,77000000,0,167922,0,1142000,0,0,0,1,1
3,2,1147000,0,0,731310,430000,50825000,77000000,42690000,0,0,81696000,62196000,0,351310,2,1
3,1,13093230,108333,0,424252,40000,0,77000000,0,174461296,0,8824000,4600000,0,384252,1,1
3,1,0,783333,0,0,0,1805000,77000000,0,109110000,0,13054647,4267520,0,0,1,1
3,1,15497188,833333,968916,494760,0,27179500,77000000,0,574365427,0,54320000,1000000,0,588676,1,1
3,1,504450,0,0,380000,528920,44118000,77000000,0,0,0,0,0,0,0,1,1
3,1,1000000,0,0,19680,0,0,77000000,0,0,0,5927000,2290000,0,19680,1,1
3,2,2988490,0,0,635950,0,8698200,77000000,1313000,21966100,0,8954800,2570000,0,635950,2,1
2,1,983333,91667,114800,75252,0,0,80000000,0,286108869,38854805,7638000,0,0,75252,1,1
3,1,0,0,3333,323180,0,2850000,77000000,0,0,0,46607000,2077892,0,326513,1,1
1,2,1250000,0,0,403180,778180,0,99000000,0,3800000,0,1382000,0,0,875000,2,1
1,1,1766165,0,0,498250,0,0,99000000,0,0,0,729000,100000,0,498250,1,1
3,2,1930000,2230000,0,577080,60000,2729350,77000000,0,326678,0,2914797,0,0,517080,2,1
3,2,3047027,0,0,557080,40000,77800000,77000000,0,166899999,0,9629000,0,0,517080,2,1
1,1,3573332,325000,0,442630,0,0,99000000,0,346310074,0,0,0,0,442630,1,1
2,1,0,0,0,19680,0,0,80000000,0,0,0,29531000,0,0,19680,1,1
2,1,6045900,7434393,750000,323180,0,0,80000000,7240000,1807883479,0,14282000,0,0,323180,1,1
2,1,0,0,0,0,47955,0,80000000,0,297000000,0,565000,0,0,0,1,1
3,1,533333,0,0,267520,160000,4750000,77000000,5531000,12708222,0,7078000,0,0,640853,1,1
3,1,0,0,0,323180,0,1187500,77000000,0,28750000,14727220,16561000,2020000,0,323180,1,1
2,1,0,0,0,40000,40000,3800000,80000000,0,26000000,7978868,5842850,300000,0,0,1,1
3,1,10360146,0,0,0,0,2033000,77000000,0,175000000,0,109000,0,0,0,1,1
1,1,580000,0,0,0,174000,0,99000000,0,538021237,0,0,0,0,406000,1,1
3,4,3114440,0,0,0,1536279,14250000,77000000,37652000,29772399,0,93432000,12190725,0,1929452,0,0
3,1,185000,0,0,504830,245000,2850000,77000000,0,400000,0,880000,0,0,444830,1,1
3,1,0,0,0,0,0,0,77000000,0,208000000,0,17324000,0,0,0,1,1
1,1,0,0,0,60000,60000,50616000,99000000,22000000,0,0,6033840,2140000,0,0,1,1
1,1,0,0,83000,726360,403180,134750000,99000000,0,70000000,22842627,480000,0,0,406180,1,1
2,2,0,0,0,323180,0,0,80000000,5000000,149687900,0,15224000,0,0,323180,2,1
1,1,734061,0,0,323180,0,13965000,99000000,0,20186274,0,247000,0,0,323180,1,1
2,2,4377875,658333,0,323180,0,24225000,80000000,0,0,0,5162000,0,0,323180,2,1
1,2,0,0,0,786360,463180,9500000,99000000,0,9500000,0,698000,0,0,323180,2,1
3,1,0,0,0,600780,0,38000000,77000000,0,0,0,69981000,0,2406096,4633287,0,0
3,3,500000,0,0,60000,350000,1757500,77000000,0,10064318,0,63408880,7680000,0,210000,3,1
2,1,0,0,0,0,0,0,80000000,0,49111513,0,2507000,0,0,0,1,1
3,1,0,0,0,0,0,2850000,77000000,4570000,0,0,15104000,0,0,0,1,1
2,1,0,0,0,60000,60000,0,80000000,0,550000,0,629000,0,0,0,1,1
2,1,0,0,0,476750,0,0,80000000,0,108053,0,2833000,0,0,476750,1,1
2,1,4485665,0,0,0,0,97950000,80000000,1090000,2850000,0,4008000,0,0,0,1,1
1,1,1538720,0,0,79680,501616,0,99000000,0,0,0,3481000,0,0,116784,1,1
2,1,5466467,0,0,323180,0,9500000,80000000,0,133500000,0,5835000,0,0,323180,1,1
1,1,0,0,0,60000,60000,475000,99000000,0,10000000,10000000,649000,540000,0,0,1,1
2,1,0,0,0,0,0,2375000,80000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,504920,0,0,77000000,0,0,0,711000,0,0,504920,1,1
1,2,108333,0,0,2202116,32500,4750000,99000000,0,4750000,0,243000,0,0,2277949,0,0
1,1,0,0,0,323180,323180,0,99000000,0,0,0,7303000,0,0,0,1,1
1,1,1874270,3648246,125000,349005,0,8436000,99000000,7100000,263644144,0,418000,0,0,349005,1,1
3,1,900000,0,0,323180,323180,0,77000000,0,0,0,18561000,600000,0,0,1,1
1,1,7739131,1516667,0,300000,440000,0,99000000,0,897879810,0,9293000,0,0,860000,0,0
3,1,0,0,0,0,0,2850000,77000000,2442000,0,0,3762000,0,0,0,1,1
3,1,0,0,0,323180,0,0,77000000,0,0,0,5935000,0,0,323180,1,1
1,1,5451333,0,0,0,0,22572000,99000000,15000000,45200000,0,76204000,10000000,0,0,1,1
2,1,2171000,3625001,350000,468060,0,575000000,80000000,0,358808534,0,120000,0,0,468060,1,1
3,2,7101952,0,0,0,0,27270700,77000000,46943000,179000000,0,5382000,120000,0,0,2,1
3,1,0,0,0,0,0,47500000,77000000,0,0,0,5228180,0,0,0,1,1
3,1,9926396,1375000,0,494215,60000,0,77000000,0,813235253,0,3509000,0,0,434215,1,1
2,1,5570330,83333,0,323180,0,475000,80000000,0,0,0,0,0,0,323180,1,1
3,1,17007682,0,0,551330,0,0,77000000,0,488444500,0,14349000,0,0,551330,1,1
2,3,886950,0,0,200000,1436865,26441350,80000000,7000000,0,0,18241000,0,0,0,3,1
1,1,0,0,0,323180,0,475000,99000000,0,0,0,792000,0,0,323180,1,1
1,1,0,0,0,323180,323180,0,99000000,0,0,0,21200000,0,0,0,1,1
2,3,0,0,0,0,0,151000000,80000000,257000000,119750000,0,9980000,5000000,0,0,3,1
3,1,300000,0,0,363180,270000,1900000,77000000,0,1576931,0,9921000,0,0,393180,1,1
3,1,0,0,0,925280,403180,36989200,77000000,14244000,15143750,0,820000,0,0,522100,1,1
3,1,180000,0,0,403180,583180,1900000,77000000,0,0,0,5918000,0,0,0,1,1
3,4,3553333,466667,0,0,150000,57000000,77000000,5396000,0,0,2070000,0,0,350000,4,1
1,1,0,0,0,0,0,950000,99000000,0,0,0,768000,0,0,0,1,1
3,1,0,0,0,258540,0,0,77000000,0,1799875,0,2768000,0,0,258540,1,1
3,1,5100000,0,0,0,0,0,77000000,0,0,0,5283740,0,0,0,1,1
1,1,0,0,0,258540,0,0,99000000,77695762,135946654,0,435000,0,0,258540,1,1
2,1,0,50000,0,582860,519180,0,80000000,0,157894798,0,1270000,0,0,63680,1,1
3,2,8459005,0,0,473590,162000,57000000,77000000,0,136817200,0,16540000,5000000,0,851590,2,1
3,1,18257928,0,0,363180,40000,0,77000000,0,424578500,0,1565000,0,0,323180,1,1
3,1,5079218,0,0,479932,403180,0,77000000,0,535618866,0,5425000,0,0,76752,1,1
3,1,2060040,0,0,0,0,0,77000000,0,1900000,0,3943000,1400000,0,0,1,1
2,1,0,0,0,323180,0,16355200,80000000,0,0,0,8419000,0,0,323180,1,1
3,2,0,2025000,0,22200,0,0,77000000,5314000,0,0,29640000,1320000,0,22200,2,1
3,1,13551264,0,0,323180,0,0,77000000,0,271300000,0,0,0,0,323180,1,1
2,2,37589172,6541666,0,517080,0,11028550,80000000,0,399205738,0,834000,0,0,517080,2,1
3,1,28658913,0,0,437040,822195,55386900,77000000,644000,2029197531,0,37870000,0,0,3196072,0,0
2,1,0,0,0,383180,60000,2447200,80000000,0,0,0,2655000,0,0,323180,1,1
2,1,12489218,0,0,429660,0,0,80000000,0,54400000,0,887000,0,0,429660,1,1
1,1,0,500000,0,323180,290000,4750000,99000000,2400000,142000000,9607080,454000,0,0,2023660,0,0
3,1,1665533,0,0,399932,0,0,77000000,0,446899997,0,0,0,0,399932,1,1
2,1,0,0,0,0,0,2474750,80000000,18679000,191474750,189000000,5277000,0,0,0,1,1
3,1,1350000,0,0,60000,647892,1766050,77000000,0,0,0,24956000,3700000,0,762108,0,0
3,1,0,0,0,0,98550,0,77000000,0,0,0,0,0,0,0,1,1
3,1,2195183,0,0,323180,0,0,77000000,3062000,0,0,3845000,0,0,323180,1,1
2,2,350000,0,0,60000,165000,0,80000000,0,14250000,0,0,0,0,245000,2,1
3,1,19248255,8333,0,1077258,0,12350000,77000000,0,900847975,40367505,12996000,0,0,1077258,0,0
3,2,1000000,0,0,0,300000,475000,77000000,1030000,16917336,14642336,12400000,7782312,0,700000,2,1
3,2,1350000,0,0,0,446542,0,77000000,0,0,0,2374000,0,0,903458,2,1
2,1,0,0,39249,258540,0,0,80000000,0,57900000,0,66459000,0,0,2761662,0,0
3,2,0,0,77750,200000,200000,23681600,77000000,0,33930000,19518683,24697000,10000000,0,77750,2,1
3,1,11391524,6914628,0,491710,0,0,77000000,0,754810461,0,1339000,0,0,491710,1,1
3,1,538720,0,0,0,161616,950000,77000000,0,0,0,0,0,0,377104,1,1
3,1,255533,0,0,403180,619840,950000,77000000,0,0,0,3727000,0,0,38873,1,1
3,1,0,0,0,0,0,17442000,77000000,0,0,0,2284000,0,0,0,1,1
3,1,307090,0,0,0,92127,475000,77000000,0,0,0,116000,0,0,214963,1,1
1,2,1300000,0,0,0,390000,950000,99000000,0,7600000,0,2970000,0,0,910000,2,1
2,3,0,0,0,400000,400000,14204400,80000000,0,0,0,6006000,200000,0,0,3,1
3,1,2501666,1675000,0,0,183000,1900000,77000000,0,0,0,187000,0,0,427000,1,1
2,1,0,0,0,323180,0,28345150,80000000,12000000,0,0,865250,0,0,323180,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,253000,0,0,0,1,1
2,1,0,0,0,551740,0,32775000,80000000,0,0,0,20022000,15000000,0,551740,1,1
2,3,2339940,0,0,200000,1181982,5700000,80000000,3160000,54450,0,608000,0,0,1357958,3,1
3,1,610000,0,0,0,183000,2612500,77000000,0,0,0,12725000,0,0,427000,1,1
3,2,0,0,0,761800,0,0,77000000,10500000,79000000,0,47349000,44230000,0,761800,2,1
3,1,0,0,0,323180,0,0,77000000,0,1060857,0,4423520,0,0,323180,1,1
2,1,7525000,1841667,0,751740,0,0,80000000,0,429227392,0,38155000,0,0,751740,0,0
2,1,0,0,125000,835918,0,0,80000000,0,179000000,23371234,10177000,0,0,4438718,0,0
2,1,1800000,0,0,323180,0,0,80000000,0,0,0,192000,0,0,323180,1,1
1,2,0,0,0,60000,60000,0,99000000,0,373000000,0,24959000,0,0,0,2,1
1,0,0,0,0,0,0,0,99000000,0,369250000,0,21889000,0,0,12326676,0,0
1,1,1300000,0,0,0,436267,0,99000000,0,0,0,348000,0,0,863733,0,0
2,1,476666,716667,900000,0,215000,55609200,80000000,45000000,218999998,0,9784000,1160000,5790000,6291667,0,0
1,1,3816666,0,0,323180,90000,95000,99000000,0,41303467,0,305000,0,0,533180,1,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,0,0,0,323180,1,1
3,2,0,1975000,0,517080,0,0,77000000,0,85500000,0,4866000,0,0,871530,2,1
1,1,1458000,0,0,323180,0,5700000,99000000,0,0,0,160000,0,0,323180,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,11557000,1420000,0,0,1,1
3,1,8838496,5897806,0,323180,0,950000,77000000,14175000,287438379,0,60121000,16930142,0,323180,1,1
3,1,3452100,1125000,0,403180,403180,2090000,77000000,0,0,0,0,0,0,0,1,1
3,1,0,0,0,76752,0,0,77000000,0,0,0,453000,0,0,76752,1,1
2,1,2205734,750000,0,323180,0,19000000,80000000,0,106000000,0,3038000,0,0,323180,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,25284000,0,0,323180,1,1
3,1,0,0,0,0,0,1900000,77000000,0,0,0,4199000,0,0,0,1,1
1,2,2635000,0,600000,0,0,4750000,99000000,3547000,283000000,0,1454000,0,0,0,2,1
3,3,700000,0,0,726360,893180,50499999,77000000,0,0,0,24486000,0,0,533180,3,1
3,3,0,0,0,200000,200000,14250000,77000000,590000,23538165,0,3217000,0,0,0,3,1
3,3,1463800,0,0,0,439140,9500000,77000000,1020000,0,0,2609000,1220000,0,1024660,3,1
3,1,7671269,5283166,23666,307500,0,57700000,77000000,6124000,1016817898,0,15454000,0,0,331166,1,1
1,1,4618333,0,9416,323180,1385500,4750000,99000000,0,0,0,5229000,0,0,3565429,0,0
1,2,2010000,0,0,0,883000,0,99000000,12997000,0,0,64647000,0,0,1127000,2,1
1,1,519300,0,4250,60000,355790,8312500,99000000,0,1250000,0,63872000,3050000,0,227760,1,1
3,2,0,0,0,323180,0,7600000,77000000,6430000,0,0,5503000,0,0,323180,2,1
2,1,0,0,0,399932,0,0,80000000,0,0,0,30937000,29975026,0,399932,1,1
2,1,1369000,0,0,0,0,3973850,80000000,270000,0,0,4558040,0,0,0,1,1
2,1,10930787,0,0,323180,0,950000,80000000,0,71191284,0,0,0,0,323180,1,1
3,5,10255367,0,0,513180,696180,3325000,77000000,17059000,130071333,78950000,8735000,800000,0,427000,5,1
1,1,1000000,1000000,0,323180,0,4750000,99000000,0,317000000,0,490000,0,0,323180,1,1
1,1,0,0,0,0,0,24576500,99000000,0,0,0,47930000,0,0,0,1,1
3,1,7063531,0,605500,307500,0,21850000,77000000,0,1210365926,0,24175000,0,0,371333,1,1
2,2,3261710,0,0,784680,1178513,0,80000000,14500000,0,0,16341000,0,0,2867877,0,0
3,2,27232012,3183333,0,754870,0,85500000,77000000,15458000,992314096,0,21200000,5000000,0,754870,2,1
3,1,0,0,550000,0,0,0,77000000,0,244602627,0,0,0,0,0,1,1
3,2,11198997,0,550000,632000,140000,80750000,77000000,50000000,447145365,0,16723000,0,0,492000,2,1
3,1,0,0,0,323180,0,0,77000000,0,44573889,0,11952000,0,0,323180,1,1
1,1,0,0,0,0,0,0,99000000,0,0,0,111000,0,0,0,1,1
3,1,0,0,0,403180,403180,2188800,77000000,0,163800000,0,131000,0,0,0,1,1
2,1,0,0,0,323180,0,4349100,80000000,1770000,20602000,20602000,4800000,0,0,323180,1,1
3,1,1425000,0,0,323180,0,3325000,77000000,0,0,0,322000,0,0,323180,1,1
3,1,0,0,0,0,70875,0,77000000,0,0,0,6833000,0,0,0,1,1
3,1,5024209,0,0,323180,0,2033000,77000000,0,27086625,0,0,0,0,323180,1,1
3,1,0,0,0,307500,0,2832900,77000000,0,0,0,55775000,0,0,307500,1,1
3,1,200000,0,0,0,60000,0,77000000,0,2850000,0,15548880,0,0,140000,1,1
3,1,957220,0,0,0,427166,17587350,77000000,1863000,0,0,675000,0,0,530054,1,1
3,1,2832071,0,441667,446752,370000,0,77000000,0,1723495140,0,923000,0,0,76752,1,1
3,1,15507110,0,0,0,0,4750000,77000000,0,142711920,0,0,0,0,0,1,1
3,1,4754086,0,0,380000,511077,0,77000000,0,206000000,0,15067000,3000000,0,0,1,1
3,2,5000000,0,0,307500,0,9500000,77000000,0,0,0,4197000,0,0,307500,2,1
3,1,1583333,0,441666,307500,0,28500000,77000000,0,214500000,0,918000,0,0,307500,1,1
3,1,7550000,0,0,0,0,218250000,77000000,13800000,290166333,20000000,41443000,4750000,0,0,1,1
3,1,0,0,0,0,0,1045000,77000000,0,0,0,5473980,0,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,186410,0,0,0,1,1
3,3,1663258,0,0,780000,780000,2974450,77000000,7311000,0,0,22234000,10490000,0,0,3,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1041000,0,0,0,1,1
3,1,0,0,0,0,0,38038000,77000000,0,0,0,30251000,0,0,0,1,1
3,1,2523782,2325000,0,307500,0,170000000,77000000,0,534130000,0,19473000,0,0,307500,1,1
3,1,2622226,0,200000,654550,0,9500000,77000000,0,343602938,0,19136000,0,0,654550,1,1
3,1,0,0,0,319680,300000,0,77000000,0,0,0,8110000,0,0,19680,1,1
3,1,5982662,0,0,0,0,168500000,77000000,0,58000000,0,10958000,0,0,0,1,1
3,1,2583330,2000000,0,307500,0,384900000,77000000,0,581146283,0,115000,0,0,307500,1,1
3,1,6067110,0,0,0,0,0,77000000,0,11940000,0,0,0,0,0,1,1
3,1,0,0,0,380000,380000,3557750,77000000,0,60833333,0,18783000,1000000,0,0,1,1
3,1,0,0,0,323180,0,26600000,77000000,0,0,0,331000,0,0,323180,1,1
3,1,0,0,0,323180,0,0,77000000,0,14299998,0,229000,0,0,323180,1,1
3,2,0,0,0,363180,40000,1463000,77000000,0,0,0,0,0,0,323180,2,1
3,1,0,0,0,323180,0,2545050,77000000,0,623000,623000,11706150,1140000,0,323180,1,1
3,1,0,0,0,363180,40000,6450500,77000000,0,0,0,2043000,810000,0,323180,1,1
3,1,0,0,0,492880,0,1482000,77000000,0,0,0,8617000,200000,0,492880,1,1
3,1,4766666,225000,0,687500,380000,11397150,77000000,0,35241580,0,20824250,15000000,0,307500,1,1
3,1,0,0,0,0,0,0,77000000,5820000,12657515,0,11747000,350000,0,0,1,1
3,1,0,0,2666,323180,0,17300000,77000000,2380000,0,0,46929550,2400000,0,325846,1,1
2,2,1911100,0,0,60000,633330,2376900,80000000,0,2210970,0,17219000,0,0,1337770,0,0
1,2,747090,0,0,0,249334,8575650,99000000,0,0,0,23068840,10620000,0,497756,2,1
3,7,1983333,3250000,0,0,2130000,6912200,77000000,69300000,0,0,22691000,0,940000,4043333,0,0
3,1,1300000,0,0,60000,590000,0,77000000,3892000,2850000,0,6800820,0,0,770000,0,0
3,1,0,0,0,60000,60000,950000,77000000,1319000,0,0,1863000,570000,0,0,1,1
3,1,3435332,58333,0,347500,40000,2372150,77000000,0,12891186,0,207000,0,0,307500,1,1
3,1,9154507,0,0,0,0,18629500,77000000,0,883937310,0,656000,0,0,0,1,1
3,1,20121884,1525000,0,628180,0,0,77000000,0,1179696995,0,24701000,11436000,0,628180,1,1
3,2,8639359,0,0,664550,0,19000000,77000000,0,163545631,0,4489000,0,0,664550,2,1
3,1,0,1516667,0,307500,0,13697100,77000000,0,169292340,0,1246000,0,0,307500,1,1
3,1,0,0,0,347500,40000,19313500,77000000,0,0,0,4163980,0,0,307500,1,1
3,1,1914440,0,0,0,0,22098900,77000000,0,0,0,22269000,6750000,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,0,0,0,0,1,1
3,2,0,0,0,760000,760000,13300000,77000000,0,0,0,5750000,0,0,0,2,1
3,2,1108360,0,0,0,649903,6401100,77000000,8790000,0,0,18157000,0,0,458457,2,1
3,1,0,0,0,278080,0,0,77000000,1100000,0,0,20362000,0,0,278080,1,1
3,1,1445770,0,0,100000,813731,3325000,77000000,5000000,2671680,0,0,0,0,732039,0,0
3,5,0,0,0,0,0,1805000,77000000,0,2850000,0,1939000,0,0,0,5,1
3,1,0,0,0,458210,0,29132700,77000000,16800000,0,0,2610000,1029000,0,458210,1,1
3,1,4812324,3275000,0,0,0,4750000,77000000,3230000,245790889,0,10757000,0,0,0,1,1
3,1,13063556,0,0,40000,40000,2820550,77000000,11233000,165860000,0,27967000,0,0,0,1,1
3,3,5568449,0,0,677500,370000,4908650,77000000,0,49767113,0,24895970,0,0,307500,3,1
3,1,1989250,0,0,300000,596775,10193500,77000000,7000000,0,0,580000,0,0,1692475,0,0
3,1,0,0,0,399680,380000,0,77000000,0,123994108,0,3656000,0,0,19680,1,1
3,4,9400468,33333,0,300000,310000,10260000,77000000,1644000,8234920,0,8230000,1309000,0,23333,4,1
3,1,2525000,0,0,0,0,3268000,77000000,0,780000,0,1630000,0,0,0,1,1
3,1,0,0,0,40000,40000,0,77000000,0,187799999,0,2643000,0,0,0,1,1
3,2,0,0,0,307500,0,4750000,77000000,0,0,0,105000,0,0,307500,2,1
3,1,0,0,0,60000,60000,2375000,77000000,0,0,0,9071000,0,0,0,1,1
3,1,6648544,0,0,0,0,11400000,77000000,0,902979,0,17531333,3545000,0,0,1,1
3,1,0,0,0,479932,403180,0,77000000,0,85799997,0,968000,0,0,76752,1,1
2,1,0,0,0,422860,403180,0,80000000,0,0,0,17014000,0,0,19680,1,1
2,2,2010580,400000,0,787023,0,27890100,80000000,3400000,0,0,747000,0,0,787023,2,1
3,1,32516827,0,0,323180,0,0,77000000,0,655716453,0,2326700,0,0,323180,1,1
1,1,0,0,0,323180,0,0,99000000,0,0,0,531000,0,0,323180,1,1
2,1,15545930,0,0,323180,0,0,80000000,0,140588111,0,25892000,0,0,323180,1,1
2,1,0,0,0,60000,60000,2836700,80000000,4280000,6380000,4155784,37415390,0,0,0,1,1
2,1,0,0,0,323180,0,950000,80000000,0,0,0,0,0,0,323180,1,1
3,1,11267615,0,0,60000,60000,2651450,77000000,0,323000000,0,292000,0,0,0,1,1
3,1,0,0,0,0,0,0,77000000,0,4750000,0,269000,0,0,0,1,1
2,1,0,0,0,323180,0,0,80000000,0,0,0,140000,0,0,323180,1,1
3,1,10434375,0,0,0,0,4750000,77000000,14456000,235770268,0,2849000,0,0,0,1,1
1,1,27049560,0,0,383180,60000,5234500,99000000,0,1076595844,0,2836000,0,0,323180,1,1
3,2,0,0,0,558760,0,0,77000000,41848000,55100000,0,3370000,0,0,558760,2,1
1,1,0,0,0,403180,403180,33468500,99000000,553000,0,0,12225000,10460000,0,0,1,1
2,1,0,0,0,371233,0,6650000,80000000,0,0,0,477000,0,0,371233,1,1
2,1,2650000,0,0,662350,0,950000,80000000,0,418019111,0,805000,0,0,662350,1,1
3,1,0,0,0,746040,403180,0,77000000,0,0,0,529000,0,0,342860,1,1
3,1,0,0,0,0,0,0,77000000,0,0,0,1459000,0,0,0,1,1
2,1,1800000,0,0,60000,60000,2375000,80000000,0,1240000,0,16289000,0,0,0,1,1
3,1,8738544,0,0,323180,0,1900000,77000000,0,0,0,1803000,0,0,323180,1,1
2,1,0,0,0,0,0,0,80000000,0,0,0,278000,0,0,0,1,1
2,1,1997480,1822480,0,323180,0,28500000,80000000,0,456000000,0,13969000,13750000,0,323180,1,1
1,1,641666,0,0,458310,0,0,99000000,0,0,0,14922000,0,0,458310,1,1
3,1,0,0,0,323180,0,4750000,77000000,0,0,0,0,0,0,323180,1,1
3,1,0,0,0,307500,0,6194000,77000000,0,0,0,367000,0,0,307500,1,1
3,1,2700000,0,0,482440,40000,3087500,77000000,0,138999999,0,8874000,0,0,442440,1,1
3,1,791666,0,0,307500,377500,110161350,77000000,0,2365990,0,14118800,0,0,721666,0,0
3,4,0,0,0,420000,420000,2820550,77000000,0,0,0,2900000,0,0,0,4,1
3,1,0,0,0,0,0,475000,77000000,5957000,13092499,0,16865000,1560000,0,0,1,1
3,1,11392083,0,0,307500,0,1900000,77000000,0,249049999,0,939000,0,0,307500,1,1
3,1,0,0,0,40000,40000,950000,77000000,0,0,0,0,0,0,0,1,1
3,3,5611344,151310,0,40000,326310,13346500,77000000,8001000,51913163,3580000,10329000,0,0,315000,3,1
